id,type_id,category_id,name,description,image,created_at,updated_at
,1,17,ELEC0027,Multi Tester,,18/05/2021 8:55,18/05/2021 8:55
,1,17,ELEC0028,Male Plug Omni,,18/05/2021 8:55,18/05/2021 8:55
,1,17,ELEC0029,Omni Extention Wire w/ Individual Switch,,18/05/2021 8:55,18/05/2021 8:55
,1,17,ELEC0030,Angle Bar 2.5mm,,18/05/2021 8:55,18/05/2021 8:55
,1,17,ELEC0031,Bolt & Nut,,18/05/2021 8:55,18/05/2021 8:55
,2,19,EPON0001,Epon ONU Model: FHR1401KB Phyhome,,18/05/2021 8:55,18/05/2021 8:55
,2,19,EPON0002,Epon ONU Model: HA404WR,,18/05/2021 8:55,18/05/2021 8:55
,2,19,EPON0003,Epon Card,,18/05/2021 8:55,18/05/2021 8:55
,2,19,EPON0004,FHL1012B 4 PORTS EPON OLT,,18/05/2021 8:55,18/05/2021 8:55
,2,83,EPSN0001,Epson Printer Model: TM-U220B,,18/05/2021 8:55,18/05/2021 8:55
,2,83,EPSN0002,Epson Ribbon Cartridge Model: ERC-38B,,18/05/2021 8:55,18/05/2021 8:55
,2,83,EPSN0003,Epson Printer L3110,,18/05/2021 8:55,18/05/2021 8:55
,2,83,EPSN0004,Epson Printer LQ310,,18/05/2021 8:55,18/05/2021 8:55
,2,83,EPSN0005,Epson Printer L4160,,18/05/2021 8:55,18/05/2021 8:55
,2,83,EPSN0006,Epson Ribbon Refill,,18/05/2021 8:55,18/05/2021 8:55
,2,83,EPSN0007,Epson Pronter LX310,,18/05/2021 8:55,18/05/2021 8:55
,2,83,EPSN0008,Epson Printer L6190,,18/05/2021 8:55,18/05/2021 8:55
,1,84,ETROD001,Electrode Stick (Fujikura 60s 80s),,18/05/2021 8:55,18/05/2021 8:55
,1,84,ETROD002,Electrode Stick (GS-40) Grandway,,18/05/2021 8:55,18/05/2021 8:55
,1,84,ETROD003,Electrode Stick ( EL40),,18/05/2021 8:55,18/05/2021 8:55
,1,84,ETROD004,Electrode Stick (ELCT2),,18/05/2021 8:55,18/05/2021 8:55
,1,84,ETROD005,Electrodes Stick (Skycom),,18/05/2021 8:55,18/05/2021 8:55
,1,20,FAST0001,Fast connector green/APC,,18/05/2021 8:55,18/05/2021 8:55
,1,20,FAST0002,Fast connector blue/UPC,,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0001,Cleaver,,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0002,Plastic Mini Cleaver,,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0003,Slitter,,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0004,Mid-Span Cable Slitter,,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0005,Stripper (Green),,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0006,Stripper (Yellow),,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0007,Visual Fault Locator (VFL),,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0011,"CAT6 PVC boot, OD 6.00MM BLUE",,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0012,"CAT6 PVC boot, OD 6.00MM YELLOW",,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0013,"CAT6 PVC boot, OD 6.00MM RED",,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0014,"CAT6 PVC boot, OD 6.00MM GREEN",,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0015,"CAT6 PVC boot, OD 6.00MM ORANGE",,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0016,FOC Sleeves (Small),,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0017, FOC  Sleeves (Big),,18/05/2021 8:55,18/05/2021 8:55
,2,21,FIBR0018,Optical Laser Source w/ complete accessories (Grandway),,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0019,SC OPTICAL DESKTOP BOX( FIBER OPTIC WALL SOCKET),,18/05/2021 8:55,18/05/2021 8:55
,1,21,FIBR0020,"19"" FIBER CABLE END CASE",,18/05/2021 8:55,18/05/2021 8:55
,2,85,FUJI0001,Fujikura Blade,,18/05/2021 8:55,18/05/2021 8:55
,2,85,FUJI0002,Fujikura Battery Pack,,18/05/2021 8:55,18/05/2021 8:55
,2,85,FUJI0003,Fujikura Cleaver,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00001,Kingston 250GB SA2000M8/250 NVM PCI SSD,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00002,Kingston 120GB SUV400S37/ 120G NOW UV400 SATA III 2.5 TLC,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00003,WD 256GB PC SN520 NVME PCIE SSD,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00004,WD 120GB SATA 3D M.2 NAND SSD (WDS120G2G0B),,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00005,HP SAS HDD 10K 300GB..,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00006,HP SAS HDD 10K 146GB,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00007,HP SAS HDD 10K 72GB,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00008,IBM SAS HDD 10K 73.4GB,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00009,DELL SAS HDD 10K 300GB,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00010,HGST SAS HDD 600GB,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00011,Seagate SATA HDD 7.2K 500GB,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00012,HP SAS HDD 800GB Solid State Drive,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00013,1TB Seagate Hard Disk,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00014,2TB Seagate Hard Disk,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00015,1TB Seagate Back-up plus Slim Ext.Hard Disk,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00016,3TB Seagate SATA Hard Disk,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00017,4TB Seagate SATA Hard Disk,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00018,2x1TB Storage Hard Disks,,18/05/2021 8:55,18/05/2021 8:55
,2,48,HDD00019,"4TB WD Caviar Purple 3.5"" SATA CCTV Drive",,18/05/2021 8:55,18/05/2021 8:55
,1,86,HDMI0001,HDMI Cable 3Meters,,18/05/2021 8:55,18/05/2021 8:55
,1,86,HDMI0002,HDMI Cable 20Meters,,18/05/2021 8:55,18/05/2021 8:55
,1,86,HDMI0003,HDMI Cable - VGA  Adaptor w/ Audio Cable,,18/05/2021 8:55,18/05/2021 8:55
,1,86,HDMI0004,HDMI Cable 25Meters,,18/05/2021 8:55,18/05/2021 8:55
,2,87,HEAD0001,Rapoo H120 USB Stereo Headseat,,18/05/2021 8:55,18/05/2021 8:55
,2,87,HEAD0002,Edifier K800 USB Headset,,18/05/2021 8:55,18/05/2021 8:55
,2,87,HEAD0003,Gaming Headset,,18/05/2021 8:55,18/05/2021 8:55
,1,88,HENV0001,"Guy Grip Dead End 3/16"" 7W",,18/05/2021 8:55,18/05/2021 8:55
,1,88,HENV0002,Suspension Clamp,,18/05/2021 8:55,18/05/2021 8:55
,1,88,HENV0003,Pole Hoop 5-7 Thickness 5mm,,18/05/2021 8:55,18/05/2021 8:55
,1,88,HENV0004,Pole Hoop 7-9 Thickness 5mm,,18/05/2021 8:55,18/05/2021 8:55
,1,88,HENV0005,Pole Hoop 8-9 Thickness 5mm,,18/05/2021 8:55,18/05/2021 8:55
,1,88,HENV0006,Pole Hoop 10-11 Thickness 5mm,,18/05/2021 8:55,18/05/2021 8:55
,1,88,HENV0007,Machine Bolt M16 204mm (8inches),,18/05/2021 8:55,18/05/2021 8:55
,2,89,HIKV0001,HIKVISION DS-2CD2121GO Dome Camera,,18/05/2021 8:55,18/05/2021 8:55
,2,89,HIKV0002,HIKVISION NVR Model:DS-7732NI-K4,,18/05/2021 8:55,18/05/2021 8:55
,2,89,HIKV0003,HIKVISION NVR Model:DS-7608NI-K2,,18/05/2021 8:55,18/05/2021 8:55
,2,89,HIKV0004,HIKVISION POE Switch 8ports Model:DS-3E0109P-E,,18/05/2021 8:55,18/05/2021 8:55
,2,89,HIKV0005,HIKVISION POE Switch 24ports Model:DS-3E0326P-E,,18/05/2021 8:55,18/05/2021 8:55
,2,89,HIKV0006,HIKVISION POE Switch Model: DS-3E0318P-E,,18/05/2021 8:55,18/05/2021 8:55
,2,90,HPE0001,HPE DL360 GEN10 BLANK KIT,,18/05/2021 8:55,18/05/2021 8:55
,2,90,HPE0002,HPE DL360 GEN10 BATTERY,,18/05/2021 8:55,18/05/2021 8:55
,1,91,HSUP0001,Bathroom Tissue ( Sanicare),,18/05/2021 8:55,18/05/2021 8:55
,1,91,HSUP0002,Barthroom Tissue (Femme),,18/05/2021 8:55,18/05/2021 8:55
,1,91,HSUP0003,Trashbag XL 30cmx37cm,,18/05/2021 8:55,18/05/2021 8:55
,1,91,HSUP0004,Trashbag XXl 37x40,,18/05/2021 8:55,18/05/2021 8:55
,1,91,HSUP0005,Handsoap Antibac,,18/05/2021 8:55,18/05/2021 8:55
,1,91,HSUP0006,Smart Diswashing Antibac,,18/05/2021 8:55,18/05/2021 8:55
,1,91,HSUP0007,Lysol Disinfectant 340g,,18/05/2021 8:55,18/05/2021 8:55
,1,91,HSUP0008,Glade,,18/05/2021 8:55,18/05/2021 8:55
,1,91,HSUP0009,Spray Bottle,,18/05/2021 8:55,18/05/2021 8:55
,1,91,HSUP0010,Hand Towel,,18/05/2021 8:55,18/05/2021 8:55
,1,92,INK00001,HP 680 Ink (Color ),,18/05/2021 8:55,18/05/2021 8:55
,1,92,INK00002,HP 680 Ink (Black),,18/05/2021 8:55,18/05/2021 8:55
,2,24,KEY0001,RAPOO NX1700 COMBO (USB KEYBOARD +MOUSE),,18/05/2021 8:55,18/05/2021 8:55
,2,24,KEY0002,ACER Keyboard,,18/05/2021 8:55,18/05/2021 8:55
,2,24,KEY0003,Mechanical Gaming Keyboard,,18/05/2021 8:55,18/05/2021 8:55
,2,24,KEY0004,Genius KB-100 USB Keyboard,,18/05/2021 8:55,18/05/2021 8:55
,2,25,LADD0001,Ladder A-Type 6x12,,18/05/2021 8:55,18/05/2021 8:55
,2,25,LADD0002,Ladder 24ft (Morse),,18/05/2021 8:55,18/05/2021 8:55
,2,25,LADD0003,Ladder 24ft (Ridgid),,18/05/2021 8:55,18/05/2021 8:55
,2,25,LADD0004,Ladder 28ft (Louise Ville),,18/05/2021 8:55,18/05/2021 8:55
,2,25,LADD0005,Ladder 28ft (Morse),,18/05/2021 8:55,18/05/2021 8:55
,2,25,LADD0006,Ladder 6ft (Louise Ville),,18/05/2021 8:55,18/05/2021 8:55
,2,25,LADD0007,Ladder 24ft Green (Louise Ville),,18/05/2021 8:55,18/05/2021 8:55
,2,25,LADD0008,Ladder 24ft Orange (Louise Ville),,18/05/2021 8:55,18/05/2021 8:55
,2,93,LAPT0001,"Acer Extensa EX215-52-52-385F/ i3-1005G1/4GB/DDR4/128GB SSD+1TB HDD/INTEL UHD Graphics/15.6"" Display/WIN 10 Homes OS Notebook",,18/05/2021 8:55,18/05/2021 8:55
,2,93,LAPT0002,Acer Extensa EX215-52-52-53F/ i5-1035GI,,18/05/2021 8:55,18/05/2021 8:55
,2,93,LAPT0003,"Acer Aspire 5 A514-54G-51AB/ i5-1135G7/4GB/1TB+256GB SSD MX 350 2GB /14"" W10H",,18/05/2021 8:55,18/05/2021 8:55
,2,93,LAPT0004,Acer Aspire NB 5 A514-54G/ i5 51-11356714 4GB 256G + 1TB W10H,,18/05/2021 8:55,18/05/2021 8:55
,2,93,LAPT0005,Acer Aspire A514-53-39QP/ i3 4GB Ram/128GB SSD 1TB HDD..OS Win 10 Home......,,18/05/2021 8:55,18/05/2021 8:55
,2,93,LAPT0006,"Acer Extensa EX215-52-56ZR/ i5-1005G1/8GB DDR4 / 256GB SSD / 1TB HDD / 15.6 ""Display /Intel UHD Graphics/Win 10 OS Notebook",,18/05/2021 8:55,18/05/2021 8:55
,2,93,LAPT0007,Asus K513EA-BQ354TS/ i5-1135G7/ 8GB DDR4/256GB SS+1TB HDD/ 15.6 Display/ OFC19HS/WIN 10 HOME OS Notebook,,18/05/2021 8:55,18/05/2021 8:55
,2,93,LAPT0008,"Acer TMP214-52G-5688 / i5-10210U / 4GB/ DDR4/ 128GB SSD + 1TB HDD/ MX230 2GB/ AX201/ 14.0"" DISPLAY/ WIN 10 HSL OS Notebook",,18/05/2021 8:55,18/05/2021 8:55
,2,93,LAPT0009,Acer Travelmate P246 Intel Core i3-5005U/ 4GB RAM/ 1TB HDD,,18/05/2021 8:55,18/05/2021 8:55
,2,93,LAPT0010,Acer Aspire 5 A514-53-37WQ/ i3-1005G1/ 4GB DDR4/ 128GB SSD + 1TB HDD/ 14'' Display / WIN 10 Home OS Notebook,,18/05/2021 8:55,18/05/2021 8:55
,2,94,LDWL0001,LED Display Controller with power cord,,18/05/2021 8:55,18/05/2021 8:55
,2,94,LDWL0002,LED Video processor with power cord,,18/05/2021 8:55,18/05/2021 8:55
,2,94,LDWL0003,LED WALL 500mm*500mm*70mm,,18/05/2021 8:55,18/05/2021 8:55
,2,94,LDWL0004,Addressable Led Strip,,18/05/2021 8:55,18/05/2021 8:55
,2,94,LDWL0005,LED WALL GN3.1 with complete accessories,,18/05/2021 8:55,18/05/2021 8:55
,2,95,LSCN0001,MS WIN 10 HOME 64 BIT,,18/05/2021 8:55,18/05/2021 8:55
,2,95,LSCN0002,MS Office Home & Student License,,18/05/2021 8:55,18/05/2021 8:55
,2,26,MCHN0001,Splicing Machine Fujikura 38s Splicer w/ complete accessories,,18/05/2021 8:55,18/05/2021 8:55
,2,26,MCHN0002,Splicing Machine Kit-A Standard/Splicer Fujikura w/ complete accessories,,18/05/2021 8:55,18/05/2021 8:55
,2,26,MCHN0003,Splicing Machine Fujikura 12s Splicer w/ complete accessories,,18/05/2021 8:55,18/05/2021 8:55
,2,26,MCHN0004,Splicing Machine Grandway Fusion Splicer  w/ complete accessories Model:GS-40,,18/05/2021 8:55,18/05/2021 8:55
,2,26,MCHN0005,Splicing Machine Skycom Fusion Splicer Model: T-308X,,18/05/2021 8:55,18/05/2021 8:55
,2,26,MCHN0006,Fiber Optic Fusion Splicer w/ complete accessories (Grandway),,18/05/2021 8:55,18/05/2021 8:55
,2,96,MEMO0001,Kingston 8GB KVR16N11/8 PC1600-12800..DDR3 Memory for Desktop,,18/05/2021 8:55,18/05/2021 8:55
,2,96,MEMO0002,Kingston 8GB DDR4-2666 KVR26N19S19S8/8 SODIMM Memory for Laptop,,18/05/2021 8:55,18/05/2021 8:55
,2,96,MEMO0003,Kingston 8GB KVR26N19S8/8 DDR4 PC4-2666 Memory for Desktop,,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0001,EPON King Type (PN A14C),,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0002,Calix Modem T076G,,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0003,EPON HGU w/ WiFi,,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0005,Ericsson Modem T072G,,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0007,"Calix Modem (8126-Giga Hub ,2 POTS,4 GE -AM Type A Power Adapter)",,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0008,Epon King Type (PN A11C),,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0009,Epon King Type (PN A04C),,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0010,Richerlink Modem (RL804GW),,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0011,Vsol Epon Onu (Modem),,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0012,Vsol Epon Onu (White) 2ports,,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0014,Richerlink Modem (RL804ECW),,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0015,Richerlink Modem (NTON-104WE),,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0016,Richerlink Modem (RL804EW),,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0017,Richerlink Modem (RL802GW - ITV),,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0019,Kingtype Epon ONU w/ wifi  Model: F04C,,18/05/2021 8:55,18/05/2021 8:55
,2,27,MODE0020,Kingtype Epon WDM ONU  Model: C04C,,18/05/2021 8:55,18/05/2021 8:55
,2,29,MONI0001,"AOC 23"" 12381FH IPS LED MONITOR",,18/05/2021 8:55,18/05/2021 8:55
,2,29,MONI0002,"SAMSUNG 22"" LED MONITOR",,18/05/2021 8:55,18/05/2021 8:55
,2,29,MONI0004,"ACER 19.5"" KA202HQL ABI VGA+HDMI LED Monitor",,18/05/2021 8:55,18/05/2021 8:55
,2,29,MONI0005,"ACER 19.5"" V206HQLAAVBD VGA+DVI LED Monitor",,18/05/2021 8:55,18/05/2021 8:55
,1,30,MOULD001,Moulding 1/2 Inch,,18/05/2021 8:55,18/05/2021 8:55
,1,30,MOULD002,Moulding 1X8 FT,,18/05/2021 8:55,18/05/2021 8:55
,1,30,MOULD003,Moulding 3/4X8 FT,,18/05/2021 8:55,18/05/2021 8:55
,1,30,MOULD004,Moulding 1 inch,,18/05/2021 8:55,18/05/2021 8:55
,2,97,MOUSE001,Mouse,,18/05/2021 8:55,18/05/2021 8:55
,2,97,MOUSE002,Mousepad,,18/05/2021 8:55,18/05/2021 8:55
,2,97,MOUSE003,A4Tech G3-280N-2 Wireless Mouse,,18/05/2021 8:55,18/05/2021 8:55
,2,97,MOUSE004,Logitech M185 Wireless Mouse Black/Red,,18/05/2021 8:55,18/05/2021 8:55
,1,98,MPOL0001,Turbo Hose,,18/05/2021 8:55,18/05/2021 8:55
,2,99,NAP00001,Network Access Point (DP) SC 24 port,,18/05/2021 8:55,18/05/2021 8:55
,2,99,NAP00002,Network Access Point (DP) 16 fiber port,,18/05/2021 8:55,18/05/2021 8:55
,2,99,NAP00003,NAP Bridal Ring,,18/05/2021 8:55,18/05/2021 8:55
,2,99,NAP00004,NAP Banding Tape,,18/05/2021 8:55,18/05/2021 8:55
,2,99,NAP00005,NAP Intermediate Distribution Frame (IDF)w/ backplate,,18/05/2021 8:55,18/05/2021 8:55
,2,100,NVR000001,Network Video Recorder (Small),,18/05/2021 8:55,18/05/2021 8:55
,2,100,NVR000002,Network Video Recorder 1HD,,18/05/2021 8:55,18/05/2021 8:55
,1,101,ODF00001,6C ODF,,18/05/2021 8:55,18/05/2021 8:55
,1,101,ODF00002,12C ODF,,18/05/2021 8:55,18/05/2021 8:55
,1,101,ODF00003,24C ODF,,18/05/2021 8:55,18/05/2021 8:55
,1,101,ODF00004,48C ODF,,18/05/2021 8:55,18/05/2021 8:55
,1,101,ODF00005,96C ODF,,18/05/2021 8:55,18/05/2021 8:55
,1,101,ODF00006,144C ODF,,18/05/2021 8:55,18/05/2021 8:55
,1,101,ODF00007,24C ODF Slidable Fiber Optic Model:RS48-BM,,18/05/2021 8:55,18/05/2021 8:55
,1,101,ODF00008,48C ODF Slidable Fiber Optic Model:RS96-A,,18/05/2021 8:55,18/05/2021 8:55
,1,101,ODF00009,ODF Module,,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00001,VSOL GEPON OLT (8Pon Ports),,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00002,Kingtype Epon OLT (16 Pon Ports),,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00003,Phyhome OLT (4 Pon Ports),,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00004,Phyhome OLT (8 Pon Ports VISTA 1600D - ACE),,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00005,Richerlink EPON OLT 8ports,,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00006,Richerlink EPON Outdoor OLT 4ports,,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00007,Guangda EPON Outdoor OLT 8ports,,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00008,Guangda EPON Indoor OLT 8PON  1G Model: EP3408G,,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00009,Guangda EPON Indoor OLT 8PON 10G Model: EP3408T,,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00010,Guangda EPON Wall-mounted OLT Model: AE4108,,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00011,Guangda EPON Indoor OLT 4PON 1G Model: EP3304,,18/05/2021 8:55,18/05/2021 8:55
,2,102,OLT00012,Guangda EPON Indoor OLT 16PON 10G Model: EP3416T,,18/05/2021 8:55,18/05/2021 8:55
,2,103,OPM00001,Optical Power Meter,,18/05/2021 8:55,18/05/2021 8:55
,2,103,OPM00002,PON Optical Power Meter,,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX01,Openvox FXS Splitter,,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX02,Openvox Power Adaptor,,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX03,Openvox 4 port FXO Gateway (IAG804),,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX04,Openvox 16 port FXS Gateway,,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX05,Openvox GSM Card,,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX06,Openvox Analog Card,,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX07,Openvox 4 Channel GSM Gateway (GW1202-4G),,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX08,Openvox AX10 Cards,,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX09,Openvox IP Phone Model: C401,,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX10,Openvox IP Phone Model: C200,,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX11,Openvox 4 port FXO Gateway (IAG800 V2-40),,18/05/2021 8:55,18/05/2021 8:55
,2,104,OPNVOX12,Openvox SWG-2008,,18/05/2021 8:55,18/05/2021 8:55
,2,31,OTDR0001,1 SET FUJIKURA 80S,,18/05/2021 8:55,18/05/2021 8:55
,2,31,OTDR0002,1 SET EXPO OTDR,,18/05/2021 8:55,18/05/2021 8:55
,2,31,OTDR0003,1 SET MINI GRANDWAY OTDR,,18/05/2021 8:55,18/05/2021 8:55
,2,31,OTDR0004,1 SET GRANDWAY OTDR,,18/05/2021 8:55,18/05/2021 8:55
,2,31,OTDR0005,OTDR Black Box for FHO5000 Series),,18/05/2021 8:55,18/05/2021 8:55
,2,31,OTDR0006,OTDR Launch Cable Box,,18/05/2021 8:55,18/05/2021 8:55
,2,31,OTDR0007,1 SET SKYCOM OTDR,,18/05/2021 8:55,18/05/2021 8:55
,1,33,PAPE0001,White Thermal Paper 3 inch (300 rolls/box),,18/05/2021 8:55,18/05/2021 8:55
,1,33,PAPE0009,White Thermal Paper 4 inch (120 rolls/box),,18/05/2021 8:55,18/05/2021 8:55
,1,33,PAPE0010,Journal Receipt Paper 76x70 1ply (50 rolls/box),,18/05/2021 8:55,18/05/2021 8:55
,2,,PART0018,Quad Docking Station for Neo,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0001,SC/SC-UPC SX 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0002,SC/SC-UPC DX 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0003,SC/SC-UPC SX 5m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0004,SC/ST-UPC SX 1.5m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0005,ST/PC-LC/PC SX 3m..,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0006,LC/FC-UPC DX 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0007,FC/FC-APC SX 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0008,ST/FC-UPC DX 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0010,ST/ST-UPC SX 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0011,SC/LC-UPC DX 3m..,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0012,FC/FC-UPC 3mm 3m (blue),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0013,FC/FC-UPC 3mm 10m (blue),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0014,FC/LC-UPC 3mm 10m (blue),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0015,LC/LC-UPC 3mm 3m (blue),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0016,LC/LC-UPC 3mm 10m (blue),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0017,LC/SC-UPC 3mm 3m (blue),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0018,SC/FC-UPC 3mm 3m (Black&white),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0019,SC/FC-UPC 3mm 10m (Black&white),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0020,LC/SC-UPC SX 10m (yellow),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0021,SC/SC-APC SX 1m (green)........,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0022,SC/SC-UPC 3.0 SX 10m (Blue),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0023,ST/ST-UPC 3.0D SX 10m (black),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0024,ST/FC-UPC 3.0D SM 10m (black),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0025,SC/ST-UPC 3.0D SM 10m (Black &Blue),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0026,SC/ST-UPC 3.0D SM 3m (black &blue),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0027,ST/LC-UPC 3.0D SM 3m ( Black &white),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0028,ST/LC-UPC 3.0D SM 10m (Black &white),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0029,ST/SC-APC SX 1m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0030,SC/SC-UPC DX 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0031,LC/LC-UPC DX OM3 1.5m (teal),,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0032,LC/LC-UPC DX OM3 1m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0033,LC/LC-UPC DX OM3 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0034,LC/LC-UPC DX OM3 5m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0035,ST/SC-UPC SX 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0036,SC/SC-UPC SX 1m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0037,ST/ST-UPC DX 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0038,ST/UPC-SC/APC SX 1m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0039,FC/SC-UPC SX 1m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0040,LC/LC-UPC SX 2m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0041,LC/LC-UPC DX 3m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0042,LC/LC-UPC DX 10m,,18/05/2021 8:55,18/05/2021 8:55
,1,35,PATC0043,SC/LC-UPC SX 1m,,18/05/2021 8:55,18/05/2021 8:55
